id,en,zh,lzh,ja,ru
基础初始律法不会扣除派系支持度。其余律法，发起立法时将扣除利益受损派系的支持度。,Basic starting laws do not reduce faction support. Other laws reduce affected faction support when legislation is initiated.,基础初始律法不会扣除派系支持度。其余律法，发起立法时将扣除利益受损派系的支持度。,基礎初始律法不會扣除派系支持度。其餘律法，發起立法時將扣除利益受損派系的支持度。,基礎初期律法は派系支持度を減少させません。その他の律法は、立法開始時に利益を損なわれる派系の支持度を減少させます。,"Базовые начальные законы не снижают поддержку фракций. Остальные законы при запуске законодательства снизят поддержку фракции, чьи интересы пострадают."
我目前已经立下了一个法律，必须在议事厅通过后，才能立新的法律,I have already enacted one law. It must pass in the Council Hall before I can enact a new law.,我目前已经立下了一个法律，必须在议事厅通过后，才能立新的法律,我目前已經立下了一個法律，必須在議事廳透過後，才能立新的法律,現在すでに法律を一つ立案しています。議事庁で通過させなければ、新たな法律は立てられません。,"Сейчас я уже внёс один закон. Нужно провести его через зал совета, прежде чем вводить новый."
召见{{GameManager.rTaishanName()}},Summon {{GameManager.rTaishanName()}},召见{{GameManager.rTaishanName()}},召見{{GameManager.rTaishanName()}},{{GameManager.rTaishanName()}}を召見,Призвать {{GameManager.rTaishanName()}}
历经三次镇压，{{getFactionByIndex().getTr()}} 彻底归心，永世臣服。自此该派系好感度永久锁定为100，只要主公尚在人世，便绝无二心，忠诚度永不衰减。,"After three suppressions, {{getFactionByIndex().getTr()}} has fully submitted and will serve forever. This faction's Favor is permanently locked at 100. As long as my lord lives, they will never waver, and loyalty will no longer decay.",历经三次镇压，{{getFactionByIndex().getTr()}} 彻底归心，永世臣服。自此该派系好感度永久锁定为100，只要主公尚在人世，便绝无二心，忠诚度永不衰减。,歷經三次鎮壓，{{getFactionByIndex().getTr()}} 徹底歸心，永世臣服。自此該派系好感度永久鎖定為100，只要主公尚在人世，便絕無二心，忠誠度永不衰減。,三度の鎮圧を経て、{{getFactionByIndex().getTr()}} は完全に帰心し、永世臣服しました。以後、この派系の好感度は永久に100で固定され、主君が存命である限り二心を抱かず、忠誠度も減衰しません。,"После трёх подавлений {{getFactionByIndex().getTr()}} полностью подчинилась и навеки признала власть. Отныне расположение этой фракции навсегда зафиксировано на 100. Пока господин жив, она не проявит двоедушия, а верность не будет снижаться."
当前派系已有一项法律[{{GameManager.sav.courtingLaws[getFactionByIndex()._name]}}]用于争取支持，请在{{GameManager.getCDByFaction(_faction)}}旬内完成该法律的制定，否则将损失派系好感度。,"This faction already has a promised law [{{GameManager.sav.courtingLaws[getFactionByIndex()._name]}}] to win support. Complete this law within {{GameManager.getCDByFaction(_faction)}} turns, or faction Favor will be lost.",当前派系已有一项法律[{{GameManager.sav.courtingLaws[getFactionByIndex()._name]}}]用于争取支持，请在{{GameManager.getCDByFaction(_faction)}}旬内完成该法律的制定，否则将损失派系好感度。,當前派系已有一項法律[{{GameManager.sav.courtingLaws[getFactionByIndex()._name]}}]用於爭取支持，請在{{GameManager.getCDByFaction(_faction)}}旬內完成該法律的制定，否則將損失派系好感度。,現在の派系には、支持獲得用の法律[{{GameManager.sav.courtingLaws[getFactionByIndex()._name]}}]があります。{{GameManager.getCDByFaction(_faction)}}旬以内にこの法律を制定してください。さもなくば派系好感度を失います。,"У текущей фракции уже есть закон [{{GameManager.sav.courtingLaws[getFactionByIndex()._name]}}] для привлечения поддержки. Завершите его принятие за {{GameManager.getCDByFaction(_faction)}} декад, иначе потеряете расположение фракции."
你已成功为{{GameManager.rTaishanName()}}扩充实力，当前{{GameManager.rTaishanName()}}手下人数达到{{getFactionByIndex()._num_all}}人，吕布的势力正在你的支持下日益壮大！,"You have successfully strengthened {{GameManager.rTaishanName()}}. {{GameManager.rTaishanName()}} now has {{getFactionByIndex()._num_all}} personnel, and Lu Bu's power is growing with your support!",你已成功为{{GameManager.rTaishanName()}}扩充实力，当前{{GameManager.rTaishanName()}}手下人数达到{{getFactionByIndex()._num_all}}人，吕布的势力正在你的支持下日益壮大！,你已成功為{{GameManager.rTaishanName()}}擴充實力，當前{{GameManager.rTaishanName()}}手下人數達到{{getFactionByIndex()._num_all}}人，呂布的勢力正在你的支援下日益壯大！,{{GameManager.rTaishanName()}}の勢力拡充に成功しました。現在、{{GameManager.rTaishanName()}}の配下人数は{{getFactionByIndex()._num_all}}人に達し、呂布の勢力はあなたの支援のもと日増しに強大化しています！,Вы успешно усилили {{GameManager.rTaishanName()}}. Сейчас число людей под началом {{GameManager.rTaishanName()}} достигло {{getFactionByIndex()._num_all}}. Сила Люй Бу растёт благодаря вашей поддержке!
你已成功从{{GameManager.rTaishanName()}}手中征募士兵{{ForValueGet}}，消耗{{ForValueCost}}点好感度,"You successfully recruited {{ForValueGet}} soldiers from {{GameManager.rTaishanName()}}, spending {{ForValueCost}} Favor.",你已成功从{{GameManager.rTaishanName()}}手中征募士兵{{ForValueGet}}，消耗{{ForValueCost}}点好感度,你已成功從{{GameManager.rTaishanName()}}手中徵募士兵{{ForValueGet}}，消耗{{ForValueCost}}點好感度,{{GameManager.rTaishanName()}}から兵士{{ForValueGet}}名を徴募しました。好感度を{{ForValueCost}}消費。,Вы успешно набрали у {{GameManager.rTaishanName()}} солдат: {{ForValueGet}}. Потрачено расположение: {{ForValueCost}}.
大人，你想对吕布做什么呢？,"My lord, what do you want to do about Lu Bu?",大人，你想对吕布做什么呢？,大人，你想對呂布做什麼呢？,大人、呂布に何をなさいますか？,"Господин, что вы хотите сделать с Люй Бу?"
调用其手中士兵,Call up his soldiers,调用其手中士兵,呼叫其手中士兵,手持ちの兵士を動員,Призвать его солдат
{{getFactionByIndex()._num_all}}，是否消耗200钱给 {{getFactionByIndex().getTr()}} 让其在议事厅中的人数提升{{(20+GameManager.sav.randomIndex)}}人,"{{getFactionByIndex()._num_all}}, spend 200 Gold on {{getFactionByIndex().getTr()}} to increase their Council Hall members by {{(20+GameManager.sav.randomIndex)}}?",{{getFactionByIndex()._num_all}}，是否消耗200钱给 {{getFactionByIndex().getTr()}} 让其在议事厅中的人数提升{{(20+GameManager.sav.randomIndex)}}人,{{getFactionByIndex()._num_all}}，是否消耗200錢給 {{getFactionByIndex().getTr()}} 讓其在議事廳中的人數提升{{(20+GameManager.sav.randomIndex)}}人,{{getFactionByIndex()._num_all}}、200銭を {{getFactionByIndex().getTr()}} に与え、議事庁での人数を{{(20+GameManager.sav.randomIndex)}}人増やしますか？,"{{getFactionByIndex()._num_all}}, потратить 200 монет для {{getFactionByIndex().getTr()}}, чтобы увеличить число её людей в зале совета на {{(20+GameManager.sav.randomIndex)}}?"
{{getFactionByIndex()._num_all}}，是否消耗200钱给 {{getFactionByIndex().getTr()}} 让其在议事厅中的人数提升{{(100-getFactionByIndex()._num_all)}}人,"{{getFactionByIndex()._num_all}}, spend 200 Gold on {{getFactionByIndex().getTr()}} to increase their Council Hall members by {{(100-getFactionByIndex()._num_all)}}?",{{getFactionByIndex()._num_all}}，是否消耗200钱给 {{getFactionByIndex().getTr()}} 让其在议事厅中的人数提升{{(100-getFactionByIndex()._num_all)}}人,{{getFactionByIndex()._num_all}}，是否消耗200錢給 {{getFactionByIndex().getTr()}} 讓其在議事廳中的人數提升{{(100-getFactionByIndex()._num_all)}}人,{{getFactionByIndex()._num_all}}、200銭を {{getFactionByIndex().getTr()}} に与え、議事庁での人数を{{(100-getFactionByIndex()._num_all)}}人増やしますか？,"{{getFactionByIndex()._num_all}}, потратить 200 монет для {{getFactionByIndex().getTr()}}, чтобы увеличить число её людей в зале совета на {{(100-getFactionByIndex()._num_all)}}?"
该选项可让{{GameManager.rTaishanName()}}招募更多部将（最多100人），增强{{GameManager.rTaishanName()}}的军事实力。调用士兵会更多但支持度消耗更大。,"This option lets {{GameManager.rTaishanName()}} recruit more officers, up to 100, strengthening {{GameManager.rTaishanName()}} militarily. Calling up soldiers will provide more troops but cost more support.",该选项可让{{GameManager.rTaishanName()}}招募更多部将（最多100人），增强{{GameManager.rTaishanName()}}的军事实力。调用士兵会更多但支持度消耗更大。,該選項可讓{{GameManager.rTaishanName()}}招募更多部將（最多100人），增強{{GameManager.rTaishanName()}}的軍事實力。呼叫士兵會更多但支持度消耗更大。,この選択肢で{{GameManager.rTaishanName()}}はより多くの部将を募集できます（最大100人）。{{GameManager.rTaishanName()}}の軍事力を強化します。兵士動員数は増えますが、支持度消費も大きくなります。,"Эта опция позволяет {{GameManager.rTaishanName()}} набрать больше командиров (до 100) и усилить военную мощь {{GameManager.rTaishanName()}}. Можно будет призвать больше солдат, но расход поддержки станет выше."
{{getFactionByIndex()._num_all}}，是否消耗200金让{{GameManager.rTaishanName()}}手下的将领数量提升{{(20+GameManager.sav.randomIndex)}}人,"{{getFactionByIndex()._num_all}}, spend 200 Gold to increase the number of generals under {{GameManager.rTaishanName()}} by {{(20+GameManager.sav.randomIndex)}}?",{{getFactionByIndex()._num_all}}，是否消耗200金让{{GameManager.rTaishanName()}}手下的将领数量提升{{(20+GameManager.sav.randomIndex)}}人,{{getFactionByIndex()._num_all}}，是否消耗200金讓{{GameManager.rTaishanName()}}手下的將領數量提升{{(20+GameManager.sav.randomIndex)}}人,{{getFactionByIndex()._num_all}}、200金を消費して{{GameManager.rTaishanName()}}配下の将領数を{{(20+GameManager.sav.randomIndex)}}人増やしますか？,"{{getFactionByIndex()._num_all}}, потратить 200 золота, чтобы увеличить число генералов под началом {{GameManager.rTaishanName()}} на {{(20+GameManager.sav.randomIndex)}}?"
{{getFactionByIndex()._num_all}}，是否消耗200金让{{GameManager.rTaishanName()}}手下的将领数量提升{{(100-getFactionByIndex()._num_all)}}人,"{{getFactionByIndex()._num_all}}, spend 200 Gold to increase the number of generals under {{GameManager.rTaishanName()}} by {{(100-getFactionByIndex()._num_all)}}?",{{getFactionByIndex()._num_all}}，是否消耗200金让{{GameManager.rTaishanName()}}手下的将领数量提升{{(100-getFactionByIndex()._num_all)}}人,{{getFactionByIndex()._num_all}}，是否消耗200金讓{{GameManager.rTaishanName()}}手下的將領數量提升{{(100-getFactionByIndex()._num_all)}}人,{{getFactionByIndex()._num_all}}、200金を消費して{{GameManager.rTaishanName()}}配下の将領数を{{(100-getFactionByIndex()._num_all)}}人増やしますか？,"{{getFactionByIndex()._num_all}}, потратить 200 золота, чтобы увеличить число генералов под началом {{GameManager.rTaishanName()}} на {{(100-getFactionByIndex()._num_all)}}?"
{{GameManager.rTaishanName()}}部将已满100人，无法继续资助。,{{GameManager.rTaishanName()}} already has 100 officers and cannot receive more support.,{{GameManager.rTaishanName()}}部将已满100人，无法继续资助。,{{GameManager.rTaishanName()}}部將已滿100人，無法繼續資助。,{{GameManager.rTaishanName()}}の部将は100人で満員です。これ以上支援できません。,"У {{GameManager.rTaishanName()}} уже 100 командиров, больше поддерживать нельзя."
领袖,Leader,领袖,領袖,領袖,Лидер
"没问题就是士族领袖，有问题就是挡箭牌..如果我的劝说不能代表他们的利益，他们可以推出别的人来当这个士族""领袖""","When things go well, he is the literati leader. When they go wrong, he is the shield... If my persuasion does not represent their interests, they can put someone else forward as this literati ""leader"".","没问题就是士族领袖，有问题就是挡箭牌..如果我的劝说不能代表他们的利益，他们可以推出别的人来当这个士族""领袖""","沒問題就是士族領袖，有問題就是擋箭牌..如果我的勸說不能代表他們的利益，他們可以推出別的人來當這個士族""領袖""",問題がなければ士族の領袖、問題があれば盾にされるだけだ。私の説得が彼らの利益を代表しないなら、彼らは別の者をこの士族の「領袖」に押し出せる。,"Когда всё хорошо, он лидер знати; когда плохо — щит для ударов. Если мои убеждения не отражают их интересы, они могут выставить другого человека этим «лидером» служилой знати."
调用可征集{{ForValueGet}}名{{GameManager.rTaishanName()}}士兵，但将消耗{{ForValueCost}}点吕布忠诚度。是否执行？,Call up {{ForValueGet}} {{GameManager.rTaishanName()}} soldiers at the cost of {{ForValueCost}} Lu Bu Loyalty. Proceed?,调用可征集{{ForValueGet}}名{{GameManager.rTaishanName()}}士兵，但将消耗{{ForValueCost}}点吕布忠诚度。是否执行？,呼叫可徵集{{ForValueGet}}名{{GameManager.rTaishanName()}}士兵，但將消耗{{ForValueCost}}點呂布忠誠度。是否執行？,{{ForValueGet}}名の{{GameManager.rTaishanName()}}兵を徴集できますが、呂布忠誠度を{{ForValueCost}}消費します。実行しますか？,"Можно собрать {{ForValueGet}} солдат {{GameManager.rTaishanName()}}, но это потратит {{ForValueCost}} верности Люй Бу. Выполнить?"
上升[/if]下降[/if]{{disater_panel.literatiValue}}点,Increase[/if]Decrease[/if] by {{disater_panel.literatiValue}},上升[/if]下降[/if]{{disater_panel.literatiValue}}点,上升[/if]下降[/if]{{disater_panel.literatiValue}}點,上昇[/if]低下[/if]{{disater_panel.literatiValue}},Повышение[/if]снижение[/if] на {{disater_panel.literatiValue}}
维持不变,No Change,维持不变,維持不變,変化なし,Без изменений
上升[/if]下降[/if]{{disater_panel.greatValue}}点,Increase[/if]Decrease[/if] by {{disater_panel.greatValue}},上升[/if]下降[/if]{{disater_panel.greatValue}}点,上升[/if]下降[/if]{{disater_panel.greatValue}}點,上昇[/if]低下[/if]{{disater_panel.greatValue}},Повышение[/if]снижение[/if] на {{disater_panel.greatValue}}
上升[/if]下降[/if]{{disater_panel.DanYangValue}}点,Increase[/if]Decrease[/if] by {{disater_panel.DanYangValue}},上升[/if]下降[/if]{{disater_panel.DanYangValue}}点,上升[/if]下降[/if]{{disater_panel.DanYangValue}}點,上昇[/if]低下[/if]{{disater_panel.DanYangValue}},Повышение[/if]снижение[/if] на {{disater_panel.DanYangValue}}
主公，末番十二批粮食已悉数运抵！这是最后一次赈灾，徐州百万生灵之生机皆系于此，必须确保每一粒粮都用在刀刃上。,"My lord, the final twelfth batch of grain has all arrived! This is the last disaster relief delivery. The lives of Xuzhou's people depend on it. We must make sure every grain is used where it matters most.",主公，末番十二批粮食已悉数运抵！这是最后一次赈灾，徐州百万生灵之生机皆系于此，必须确保每一粒粮都用在刀刃上。,主公，末番十二批糧食已悉數運抵！這是最後一次賑災，徐州百萬生靈之生機皆繫於此，必須確保每一粒糧都用在刀刃上。,主君、最後となる十二批の糧食がすべて届きました！これが最後の賑恤です。徐州百万の生民の命運はここにかかっています。一粒の糧も無駄にせず、肝心な所へ用いねばなりません。,"Господин, последние двенадцать партий зерна полностью доставлены! Это последняя помощь при бедствии. Жизнь миллионов жителей Сюйчжоу зависит от неё. Нужно проследить, чтобы каждое зерно пошло туда, где оно нужнее всего."
主公，曹豹将军虽为军事要员，经验丰富，然其乃陶谦旧部，传闻与袁术交好。在对抗袁术时，其立场或不够坚定，且性情急躁，意见恐失偏颇。若主公执意征询，我等自无异议，但望主公保持警惕。,"My lord, General Cao Bao is an important and experienced military officer, but he is an old subordinate of Tao Qian and is rumored to be close to Yuan Shu. Against Yuan Shu, his stance may not be firm enough, and his hot temper may bias his advice. If my lord insists on consulting him, we will not object, but please remain vigilant.",主公，曹豹将军虽为军事要员，经验丰富，然其乃陶谦旧部，传闻与袁术交好。在对抗袁术时，其立场或不够坚定，且性情急躁，意见恐失偏颇。若主公执意征询，我等自无异议，但望主公保持警惕。,主公，曹豹將軍雖為軍事要員，經驗豐富，然其乃陶謙舊部，傳聞與袁術交好。在對抗袁術時，其立場或不夠堅定，且性情急躁，意見恐失偏頗。若主公執意徵詢，我等自無異議，但望主公保持警惕。,主君、曹豹将軍は軍事の要で経験も豊富ですが、陶謙の旧部であり、袁術と親しいとの噂があります。袁術に対抗する際、その立場は十分に堅くないかもしれず、性情も短気で意見が偏る恐れがあります。主君がどうしても意見を求めるなら、我らに異議はありませんが、どうか警戒を怠らぬよう。,"Господин, генерал Цао Бао — важный военный человек и опытен, но он старый подчинённый Тао Цяня, а ходят слухи о его дружбе с Юань Шу. В борьбе с Юань Шу его позиция может быть недостаточно твёрдой, а из-за вспыльчивости мнение может оказаться пристрастным. Если господин всё же хочет спросить его, мы не возражаем, но просим сохранять осторожность."
保持中立，不偏向任意一方,Stay neutral and favor neither side.,保持中立，不偏向任意一方,保持中立，不偏向任意一方,中立を保ち、どちらにも偏らない,"Сохранить нейтралитет, не поддерживать ни одну сторону"
既如此，我遵主公之意，唯盼主公在听曹豹之议时，多加审慎。,"If that is my lord's will, I will obey. I only hope you will be extra cautious when hearing Cao Bao's advice.",既如此，我遵主公之意，唯盼主公在听曹豹之议时，多加审慎。,既如此，我遵主公之意，唯盼主公在聽曹豹之議時，多加審慎。,ならば、主君の意に従います。ただ曹豹の意見をお聞きになる際は、どうか慎重になさってください。,"Раз так, я последую воле господина. Лишь прошу вас быть осторожнее, когда будете слушать совет Цао Бао."
"吕布势力加入,民力上升300",Lu Bu's forces join. Labor +300.,"吕布势力加入,民力上升300","呂布勢力加入,民力上升300",呂布勢力が加入、民力が300上昇,"Сила Люй Бу присоединилась, людские ресурсы +300"
好，那就这样定了。我们必须齐心协力，确保徐州的长治久安。同时，也要为未来打算,"Good. Then it is settled. We must work together to ensure Xuzhou's lasting peace, while also planning for the future.",好，那就这样定了。我们必须齐心协力，确保徐州的长治久安。同时，也要为未来打算,好，那就這樣定了。我們必須齊心協力，確保徐州的長治久安。同時，也要為未來打算,よし、それで決まりだ。我らは力を合わせ、徐州の長き安寧を確かなものにしなければならない。同時に、未来への備えも必要だ。,"Хорошо, решено. Мы должны действовать сообща, чтобы обеспечить долгий мир Сюйчжоу. И о будущем тоже нужно подумать."
主公，经连日筹谋整备，如今已然妥当，可召见吕布了。,"My lord, after days of planning and preparation, all is ready. You may now summon Lu Bu.",主公，经连日筹谋整备，如今已然妥当，可召见吕布了。,主公，經連日籌謀整備，如今已然妥當，可召見呂布了。,主君、連日の謀議と準備を経て、すべて整いました。呂布を召見できます。,"Господин, после нескольких дней подготовки всё готово. Можно призвать Люй Бу."
自此，刘备可召见派系与吕布互动，既可向其征取资源，亦可通过赏赐增进好感。吕布为附庸势力，不参与派系议事，但我方每月需为其供给常规月例。,"From now on, Liu Bei can summon factions and interact with Lu Bu, either requisitioning resources or granting gifts to improve Favor. Lu Bu is a vassal force and does not take part in faction councils, but we must provide him with regular monthly stipends.",自此，刘备可召见派系与吕布互动，既可向其征取资源，亦可通过赏赐增进好感。吕布为附庸势力，不参与派系议事，但我方每月需为其供给常规月例。,自此，劉備可召見派系與呂布互動，既可向其徵取資源，亦可透過賞賜增進好感。呂布為附庸勢力，不參與派系議事，但我方每月需為其供給常規月例。,以後、劉備は派系召見で呂布と交流できます。資源を徴収することも、賞賜により好感を高めることも可能です。呂布は附庸勢力であり派系議事には参加しませんが、我が方は毎月、通常の月例を供給する必要があります。,"С этого момента Лю Бэй может призывать фракции и взаимодействовать с Люй Бу: получать у него ресурсы или повышать расположение подарками. Люй Бу — вассальная сила и не участвует в советах фракций, но каждый месяц ему нужно выдавать обычное содержание."
今日徐州得安，全靠诸位同心协力！奉先将军威震泰山，臧霸那些人望风而降，真是老天爷在帮咱们大汉啊！,"Xuzhou is safe today thanks to all of you working as one! General Fengxian's might shook Taishan, and Zang Ba's men surrendered at the first sign of defeat. Heaven truly aids our Han!",今日徐州得安，全靠诸位同心协力！奉先将军威震泰山，臧霸那些人望风而降，真是老天爷在帮咱们大汉啊！,今日徐州得安，全靠諸位同心協力！奉先將軍威震泰山，臧霸那些人望風而降，真是老天爺在幫咱們大漢啊！,今日、徐州が安んじたのは、諸君が心を一つにしたおかげだ！奉先将軍は泰山に威を轟かせ、臧覇らは風を望んで降った。まさに天が我ら大漢を助けているのだ！,"Сегодняшний покой Сюйчжоу — заслуга всех вас! Генерал Фэнсянь устрашил Тайшань, Цзан Ба и его люди сдались при одном слухе. Сами небеса помогают нашей Великой Хань!"
主公说得好！不过丹阳兵肯死心塌地为我们卖命，泰山那帮人真心归顺，还是因为主公您以诚待人、用仁义收服了他们。,"Well said, my lord! But the Danyang troops' devotion and the Taishan men's sincere surrender came because my lord treats people honestly and wins them with benevolence.",主公说得好！不过丹阳兵肯死心塌地为我们卖命，泰山那帮人真心归顺，还是因为主公您以诚待人、用仁义收服了他们。,主公說得好！不過丹陽兵肯死心塌地為我們賣命，泰山那幫人真心歸順，還是因為主公您以誠待人、用仁義收服了他們。,主君のお言葉通りです！ただ、丹陽兵が命を惜しまず我らのため働き、泰山の者たちが真に帰順したのは、主君が誠をもって人に接し、仁義で彼らを服させたからです。,"Господин верно сказал! Но даньянские солдаты готовы служить нам до конца, а тайшаньцы искренне подчинились именно потому, что господин относится к людям честно и покорил их человечностью и чувством долга."
主公的仁德传遍四方，臧霸他们又是敬畏又是服气，才痛快归降。眼下徐州总算太平了。,"My lord's benevolence is known everywhere. Zang Ba and the others both feared and respected you, so they surrendered readily. Xuzhou is finally at peace.",主公的仁德传遍四方，臧霸他们又是敬畏又是服气，才痛快归降。眼下徐州总算太平了。,主公的仁德傳遍四方，臧霸他們又是敬畏又是服氣，才痛快歸降。眼下徐州總算太平了。,主君の仁徳は四方に伝わり、臧覇らも畏れ敬い、心服したからこそ、すんなり帰順したのです。これで徐州もようやく太平です。,"Добродетель господина разошлась по всем сторонам. Цзан Ба и другие одновременно боялись и уважали вас, потому и сдались без колебаний. Теперь Сюйчжоу наконец спокоен."
（徐州终于稳下来了，现在正是难得的太平日子。从今天开始，可以放开手脚干了，安抚百姓、练兵屯粮、修城建仓，好好经营一番，徐州一定能越来越强。),"(Xuzhou has finally stabilized. These peaceful days are rare. From today on, I can act freely: comfort the people, train troops, store grain, repair walls, and build granaries. If we manage it well, Xuzhou will surely grow stronger.)",（徐州终于稳下来了，现在正是难得的太平日子。从今天开始，可以放开手脚干了，安抚百姓、练兵屯粮、修城建仓，好好经营一番，徐州一定能越来越强。),（徐州終於穩下來了，現在正是難得的太平日子。從今天開始，可以放開手腳幹了，安撫百姓、練兵屯糧、修城建倉，好好經營一番，徐州一定能越來越強。),（徐州はようやく落ち着いた。今こそ得難い太平の日々だ。今日からは思い切り動ける。百姓を慰撫し、兵を鍛え、糧を蓄え、城を修め倉を建て、しっかり経営すれば、徐州は必ずさらに強くなる。）,"（Сюйчжоу наконец стабилизировался, и теперь наступили редкие мирные дни. С этого дня можно действовать свободнее: успокаивать народ, тренировать войска, копить зерно, чинить город и строить склады. Если хорошо управлять, Сюйчжоу обязательно станет сильнее.）"
新目标将自动解锁显现，主公请运筹帷幄，早日铸就不朽基业！,"New objectives will unlock automatically. My lord, plan wisely and forge an enduring foundation soon!",新目标将自动解锁显现，主公请运筹帷幄，早日铸就不朽基业！,新目標將自動解鎖顯現，主公請運籌帷幄，早日鑄就不朽基業！,新目標が自動で解放・表示されます。主君、帷幄に策を巡らせ、一日も早く不朽の基業を築いてください！,"Новые цели откроются автоматически. Господин, ведите дела мудро и скорее заложите бессмертную основу!"
主公，您可算回来了！大事不好了！,"My lord, you are finally back! Disaster has struck!",主公，您可算回来了！大事不好了！,主公，您可算回來了！大事不好了！,主君、ようやくお戻りに！大変です！,"Господин, вы наконец вернулись! Беда!"
何故惊慌？莫非袁术军退而复返，又有异动？,"Why the panic? Has Yuan Shu's army returned, or is there some new movement?",何故惊慌？莫非袁术军退而复返，又有异动？,何故驚慌？莫非袁術軍退而復返，又有異動？,何を慌てている？袁術軍が退いた後にまた戻り、何か動きでもあったのか？,Почему такая паника? Неужели армия Юань Шу снова вернулась или сделала новый ход?
不是袁术军情，是内部出了乱子——消息泄露了！我军死伤惨重、曹公那边援军无望的事，我们已经知道了，且已经在徐州城里传得沸沸扬扬，民心浮动啊！,It is not Yuan Shu's army. Trouble has broken out inside. The news leaked! Word has spread through Xuzhou that our casualties were severe and Lord Cao's reinforcements will not come. Public confidence is wavering!,不是袁术军情，是内部出了乱子——消息泄露了！我军死伤惨重、曹公那边援军无望的事，我们已经知道了，且已经在徐州城里传得沸沸扬扬，民心浮动啊！,不是袁術軍情，是內部出了亂子——消息洩露了！我軍死傷慘重、曹公那邊援軍無望的事，我們已經知道了，且已經在徐州城裡傳得沸沸揚揚，民心浮動啊！,袁術の軍情ではありません。内部で騒ぎが起きました。情報が漏れたのです！我が軍が甚大な損害を受け、曹公側の援軍も望めないことを、我らはすでに知ってしまい、徐州城内にも広く噂が立っています。民心が揺らいでおります！,"Дело не в войсках Юань Шу, а во внутренней смуте — сведения утекли! Все уже знают о тяжёлых потерях нашей армии и о том, что от Цао-гуна помощи не будет. По Сюйчжоу пошли слухи, народ встревожен!"
什么？我明明严令封锁消息，军中将士也都三令五申过，怎会泄露出去！,"What? I clearly ordered the news sealed, and the soldiers were warned again and again. How could it leak?",什么？我明明严令封锁消息，军中将士也都三令五申过，怎会泄露出去！,什嗎？我明明嚴令封鎖消息，軍中將士也都三令五申過，怎會洩露出去！,何だと？私は厳命して情報を封じ、軍中にも再三念を押したはずだ。どうして漏れた！,"Что? Я строго приказал скрыть это, в войске тоже не раз предупреждал. Как сведения могли выйти наружу!"
【话音刚落，主簿手忙脚乱地闯入前厅，神色慌张】,"[As soon as the words fell, the Registrar rushed into the front hall in a panic]",【话音刚落，主簿手忙脚乱地闯入前厅，神色慌张】,【話音剛落，主簿手忙腳亂地闖入前廳，神色慌張】,【言い終えるや否や、主簿が慌てふためいて前庁へ飛び込み、顔色を変えていた】,"【Едва слова прозвучали, главный писарь вбежал в передний зал в полной растерянности, лицо его было испугано】"
主公！前厅外聚了不少人——豪族的几位商会代表、士族的长者，还有丹阳军的校尉、泰山诸将的中层军官，都在求见，一个个神色不善，说要主公给个明确说法！,"My lord! Many people have gathered outside the front hall: merchant representatives of the great clans, elders of the literati, Danyang officers, and middle officers from the Taishan Generals. They all seek an audience, each looking hostile, demanding a clear answer from you!",主公！前厅外聚了不少人——豪族的几位商会代表、士族的长者，还有丹阳军的校尉、泰山诸将的中层军官，都在求见，一个个神色不善，说要主公给个明确说法！,主公！前廳外聚了不少人——豪族的幾位商會代表、士族的長者，還有丹陽軍的校尉、泰山諸將的中層軍官，都在求見，一個個神色不善，說要主公給個明確說法！,主君！前庁の外に多くの者が集まっています。豪族の商会代表数名、士族の長者、丹陽軍の校尉、泰山諸将の中級軍官まで、皆が拝謁を求めております。誰もが険しい顔で、主君に明確な説明を求めています！,"Господин! У переднего зала собралось много людей: представители купеческих домов знатных родов, старейшины служилой знати, офицеры даньянской армии и средние командиры Тайшаньских военачальников. Все требуют аудиенции и выглядят недобро. Хотят, чтобы господин дал ясный ответ!"
（难道袁术军在徐州安插的内应还没彻底清除？他们此前撤退，怕不是权宜之计，就是为了借这消息搅乱我方人心！）,"(Could Yuan Shu's agents in Xuzhou still not be fully cleared out? Their previous retreat may have been only a delay tactic, meant to use this news to shake our people!)",（难道袁术军在徐州安插的内应还没彻底清除？他们此前撤退，怕不是权宜之计，就是为了借这消息搅乱我方人心！）,（難道袁術軍在徐州安插的內應還沒徹底清除？他們此前撤退，怕不是權宜之計，就是為了借這消息攪亂我方人心！）,（まさか袁術軍が徐州へ潜ませた内応を、まだ完全に取り除けていなかったのか？彼らの撤退は一時しのぎで、この情報を使って我が方の人心を乱すためだったのではないか！）,"（Неужели внутренние агенты Юань Шу в Сюйчжоу ещё не полностью вычищены? Возможно, их прежнее отступление было лишь временным ходом, чтобы теперь этим слухом расшатать наши сердца!）"
